gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,1,2,0.4815325201292102,-0.9723994269482422,1
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,1,-0.6601220189849164,-0.9875542163744376,1
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,Credit card (automatic),-1.5076384890696393,-0.9988044967344956,0
0,2.273158691738958,1,1,1.0843365120829946,1,1,2,1,0,1,1,0,1,0.08,1,Credit card (automatic),0.7972739501607736,1.3523938016513282,0
1,-0.4399164931309761,1,0,-0.9109613101984924,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1774236690988095,-0.7163342222040225,1
1,2.273158691738958,0,0,0.1070477828022663,1,1,2,1,0,0,1,0,1,0.08,0,Credit card (automatic),0.8720548151682491,0.3958331991940924,0
1,-0.4399164931309761,0,0,-1.1552834925186746,0,-1,1,0,0,1,0,0,0,0.08,1,2,-1.166970104035584,-0.955082818943055,1
1,-0.4399164931309761,1,1,-0.0151133083578247,1,0,2,1,1,0,1,0,1,1.0,1,2,0.8654076271675846,0.3267211827861289,0
1,-0.4399164931309761,0,0,0.4328106925625091,1,1,2,1,1,0,1,0,0,0.08,1,2,0.4350022041245586,0.4776072958504347,1
1,-0.4399164931309761,0,0,-1.1552834925186746,1,0,1,1,0,0,1,0,1,0.08,0,2,-0.3477041829536853,-0.9211996216233512,1
0,2.273158691738958,1,0,0.880734693482843,1,0,0,1,-1,-1,1,-1,-1,2.0,1,0,-1.522594662071134,-0.5524551382925127,0
0,2.273158691738958,0,0,-0.8702409464784621,1,1,2,1,0,0,1,1,1,0.08,1,1,1.0099839661820376,-0.567212859000118,1
0,2.273158691738958,0,0,1.369379058123207,1,1,2,1,0,0,1,1,1,2.0,1,1,1.2509445312061254,1.847935562451996,0
1,-0.4399164931309761,1,1,1.1657772395230557,1,1,2,1,0,1,1,1,1,1.0,1,2,1.1678546811978192,1.7462418517463747,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,0,Credit card (automatic),0.7956121531606076,1.8609505926724552,0
1,-0.4399164931309761,1,1,0.4735310562825394,0,-1,1,0,0,1,0,1,1,1.0,1,2,-0.3477041829536853,0.0149119418264852,0
1,-0.4399164931309761,0,0,0.3513699651224484,1,1,1,1,0,1,1,0,0,0.08,1,1,-0.3011738669490337,-0.0201845210222442,0
1,-0.4399164931309761,1,0,0.7178532386027215,1,1,2,1,0,1,1,1,1,1.0,1,2,1.302460238211275,1.300620452621807,0
1,-0.4399164931309761,1,0,0.5956921474426305,1,1,2,1,0,1,1,1,1,1.0,1,Credit card (automatic),1.5317882242341998,1.3202532948187709,1
1,-0.4399164931309761,1,1,-0.9924020376385532,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.4827115340671475,-0.9343470080833404,0
1,-0.4399164931309761,0,0,-0.5851984004382496,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4860351280674795,-0.8491978273189807,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.9036289581714056,1.911047429334595,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,1,0.08,0,2,0.5230774451333633,-0.9718479426168668,1
0,2.273158691738958,0,0,0.3920903288424788,1,1,1,1,0,1,1,0,0,0.08,0,2,-0.3028356639492,0.0610822100492326,0
0,2.273158691738958,0,0,-0.5851984004382496,1,0,2,1,1,0,1,0,0,0.08,1,2,0.3303089931140931,-0.4362022412385811,0
0,-0.4399164931309761,0,1,-0.7888002190384014,1,1,2,1,1,1,1,1,1,1.0,1,Credit card (automatic),1.3091074262119398,-0.4342168976456297,0
0,-0.4399164931309761,1,1,1.4508197855632678,1,1,2,1,1,0,1,0,0,1.0,1,1,0.6277706561438292,1.5221406788486722,0
1,-0.4399164931309761,0,0,-1.1552834925186746,1,1,2,1,0,0,1,0,0,0.08,1,1,0.2472191431057869,-0.8725587035960422,1
1,-0.4399164931309761,0,0,1.4915401492832985,1,1,2,1,1,1,1,1,1,2.0,1,Credit card (automatic),1.505199472231542,2.2709902227366827,0
1,-0.4399164931309761,0,0,-0.62591876415828,1,0,1,1,0,0,1,0,0,0.08,0,0,-0.4407648149629881,-0.6100742212346131,1
1,-0.4399164931309761,1,1,-0.3001558543980371,1,1,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.304899255049372,-0.7291507180651866,0
1,2.273158691738958,0,0,0.4328106925625091,1,0,2,1,0,0,1,1,1,0.08,1,0,0.8238627021634315,0.6941862224681767,1
0,-0.4399164931309761,1,1,1.0843365120829946,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.504314895069307,-0.4679456793525483,0
0,2.273158691738958,0,0,-1.1145631287986442,1,0,2,1,1,0,1,0,0,0.08,0,2,0.5297246331340278,-0.8420064716378457,0
1,-0.4399164931309761,1,1,-0.4630373092781585,1,1,1,1,1,0,1,1,0,1.0,0,0,0.4233696251233959,-0.2904339027694388,1
0,-0.4399164931309761,1,1,1.4915401492832985,1,1,2,1,1,1,1,1,0,1.0,1,Credit card (automatic),1.3406815692150955,2.184539538950277,0
1,-0.4399164931309761,0,0,-0.7888002190384014,0,-1,1,0,0,0,0,0,0,0.08,1,1,-1.3165318340505352,-0.8609554732639041,0
1,-0.4399164931309761,1,0,0.3920903288424788,1,1,2,1,1,1,1,1,0,0.08,1,1,1.0133075601823696,0.7394520563874684,1
1,-0.4399164931309761,1,0,0.7992939660427822,1,1,2,1,1,0,1,0,1,0.08,1,Credit card (automatic),1.0266019361836989,1.2375747638589727,0
1,2.273158691738958,0,0,0.5549717837226001,1,0,2,1,0,0,1,0,1,0.08,0,2,0.6726391751483144,0.7438859904117265,1
1,-0.4399164931309761,1,0,1.1657772395230557,1,1,1,1,1,1,1,0,1,2.0,1,1,0.53304822713436,1.1371825561753977,0
1,-0.4399164931309761,0,0,-0.1372743995179157,0,-1,1,0,0,0,0,0,0,1.0,1,0,-1.326502616051532,-0.6596857516851429,0
0,-0.4399164931309761,0,1,-0.3001558543980371,1,0,1,1,1,0,1,0,0,1.0,1,Credit card (automatic),-0.3327480099521901,-0.4486657871276649,0
0,-0.4399164931309761,1,1,-1.1145631287986442,1,0,2,1,0,0,1,1,0,0.08,1,2,0.6975661301508063,-0.799586296868451,1
1,-0.4399164931309761,0,0,-0.7073594915983407,0,-1,1,0,0,1,0,1,1,1.0,0,2,-0.46569176996548,-0.7037383200754087,0
0,-0.4399164931309761,1,1,-0.5444780367182193,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.4827115340671475,-0.8363151533380517,0
1,-0.4399164931309761,0,0,0.4735310562825394,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.4860351280674795,-0.6344498286814052,0
0,2.273158691738958,0,0,-1.0738427650786138,1,1,2,1,1,0,1,1,1,0.08,1,2,1.113015380192337,-0.7600338406222082,1
1,-0.4399164931309761,1,1,1.0436161483629645,1,1,1,1,1,1,1,0,0,2.0,0,Credit card (automatic),0.2272775791037931,0.8589697406831422,0
1,-0.4399164931309761,1,1,1.2064976032430856,1,0,2,1,1,0,1,0,0,1.0,1,Credit card (automatic),0.5546515881365197,1.1910956644106552,0
0,-0.4399164931309761,1,1,1.5322605130033284,0,-1,1,0,1,1,0,1,1,1.0,1,1,-0.2114368289400632,0.8073066885198958,0
0,2.273158691738958,0,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,0,0.08,1,0,-1.2982520670487077,-0.996025015704364,1
1,-0.4399164931309761,1,1,-0.9109613101984924,0,-1,1,0,1,1,0,0,1,2.0,0,Credit card (automatic),-0.3676457469556786,-0.7775048642401805,0
1,-0.4399164931309761,0,0,-0.2594354906780068,1,0,0,1,-1,-1,1,-1,-1,1.0,1,1,-1.5009913010689746,-0.7991892281498607,0
1,-0.4399164931309761,0,0,1.369379058123207,1,1,2,1,1,0,1,0,1,0.08,0,Credit card (automatic),0.8188773111629334,1.6295698266005976,0
0,-0.4399164931309761,1,1,-1.0331224013585834,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1408641350951549,-0.7837256074980948,1
1,-0.4399164931309761,1,1,0.758573602322752,1,1,2,1,1,0,1,0,0,1.0,0,1,0.6460504231456565,0.8896322695076138,0
1,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,1,0,2.0,1,Credit card (automatic),1.3739175092184182,2.322984165498754,0
1,-0.4399164931309761,0,0,1.3286586944031769,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.2965902700485417,-0.2773085756827046,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,0,1,-0.6219006879810957,-0.971914120736632,1
1,-0.4399164931309761,0,1,1.5322605130033284,1,1,1,1,1,0,1,0,0,1.0,0,1,0.006258578081699,1.0007012138466167,0
1,-0.4399164931309761,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.6875953481498096,1.7401314053547352,0
0,-0.4399164931309761,1,1,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4860351280674795,-0.9985177248821804,0
0,2.273158691738958,1,0,-1.2774445836787656,1,0,2,1,1,0,1,0,0,0.08,1,0,0.3868100911197414,-0.973656811223778,1
0,-0.4399164931309761,0,0,-1.1145631287986442,1,1,2,1,0,1,1,1,1,0.08,1,2,1.1877962451998123,-0.7805931764958827,1
1,-0.4399164931309761,0,0,-1.1960038562387048,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.46443176706532,-0.981995254314174,0
1,-0.4399164931309761,0,0,1.0436161483629645,1,1,0,1,-1,-1,1,-1,-1,2.0,1,Credit card (automatic),-1.3115464430500368,-0.3568987943868005,0
1,2.273158691738958,1,1,-0.4223169455581282,0,-1,1,0,0,0,0,0,1,0.08,0,0,-0.8213163280010305,-0.6190303267761493,1
1,2.273158691738958,1,0,0.0256070553622056,1,1,2,1,1,0,1,1,1,0.08,1,1,1.1911198392001443,0.4354297741868452,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,0,2,0.1724382780983114,-0.9765024703736752,1
1,2.273158691738958,1,0,0.880734693482843,1,1,2,1,0,0,1,0,0,0.08,0,1,0.3070438351117673,0.7217163202904361,0
1,-0.4399164931309761,1,0,1.6137012404433893,1,1,2,1,1,0,1,1,1,2.0,1,2,1.151236711196158,2.2069959809238826,0
1,-0.4399164931309761,0,1,-1.2774445836787656,1,1,2,1,0,0,1,1,1,0.08,1,2,0.9484974771758908,-0.9662007430635828,1
1,-0.4399164931309761,0,0,-1.1960038562387048,1,0,1,1,0,1,1,0,0,0.08,1,2,-0.518869273970796,-0.9327807925822345,1
0,-0.4399164931309761,1,1,1.6137012404433893,1,1,2,1,1,1,1,0,1,2.0,0,Credit card (automatic),1.4187860282229037,2.371382430420258,0
0,-0.4399164931309761,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,2.0,1,Credit card (automatic),0.6261088591436628,1.6218049272148325,0
1,2.273158691738958,1,0,0.880734693482843,1,1,2,1,0,1,1,1,1,0.08,1,Credit card (automatic),1.1396041321949948,1.3290329253742668,0
0,-0.4399164931309761,1,0,1.0843365120829946,1,1,1,1,1,0,1,1,1,1.0,1,2,0.5097830691320341,1.0632174776513303,0
1,-0.4399164931309761,0,0,0.880734693482843,1,0,1,1,1,0,1,1,0,2.0,1,1,0.0178911570828617,0.5424839125934353,0
1,-0.4399164931309761,0,0,1.125056875803025,1,1,2,1,0,1,1,1,0,2.0,1,2,0.8238627021634315,1.300576333875297,0
0,-0.4399164931309761,1,0,1.125056875803025,0,-1,1,0,1,1,0,1,1,2.0,0,Credit card (automatic),-0.1316705729320893,0.5824334375582683,0
1,-0.4399164931309761,0,0,-1.1960038562387048,1,1,2,1,0,0,1,0,0,0.08,0,2,0.3236618051134285,-0.9114273192713797,0
0,-0.4399164931309761,1,0,1.4915401492832985,1,1,2,1,0,0,1,1,1,2.0,0,1,1.1429277261953277,2.025954704619971,0
0,-0.4399164931309761,1,1,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,2,-1.5126238800701377,-0.9988706748542608,0
1,-0.4399164931309761,1,1,0.7178532386027215,0,-1,1,0,0,0,0,1,0,0.08,1,Credit card (automatic),-0.8412578920030237,-0.1155692509769312,0
0,-0.4399164931309761,0,0,0.9621754209229036,0,-1,1,0,0,0,0,1,1,0.08,1,Credit card (automatic),-0.6617838159850825,0.1242602550515969,0
0,-0.4399164931309761,1,0,1.125056875803025,1,0,2,1,0,0,1,1,1,2.0,1,2,1.0781176431888486,1.4684702237192198,0
1,2.273158691738958,1,0,1.4915401492832985,1,1,2,1,0,1,1,1,1,1.0,1,0,1.5218174422332031,2.350117194602423,0
0,-0.4399164931309761,0,0,-1.2774445836787656,0,-1,1,0,0,0,0,0,1,0.08,0,0,-0.9874960280176428,-0.9918999129056758,1
0,2.273158691738958,0,0,-1.2774445836787656,1,0,2,1,1,0,1,0,0,0.08,1,2,0.2738078951084448,-0.9751568486051192,1
0,-0.4399164931309761,1,0,-1.1960038562387048,1,0,0,1,-1,-1,1,-1,-1,0.08,1,0,-1.491020519067978,-0.9871792070291026,0
1,-0.4399164931309761,1,1,1.125056875803025,1,0,1,1,1,0,1,1,1,2.0,0,1,0.4050898581215686,0.9973702484851092,0
0,-0.4399164931309761,0,0,-0.7888002190384014,0,-1,1,0,0,1,0,0,0,2.0,0,0,-0.9758634490164798,-0.8086526992762623,0
1,-0.4399164931309761,1,1,1.2064976032430856,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.4727407520661506,-0.4349889757095553,0
0,-0.4399164931309761,0,0,0.5142514200025698,1,1,2,1,1,0,1,0,1,1.0,0,1,1.0631614701873533,0.952722077016958,0
0,-0.4399164931309761,0,0,-0.3001558543980371,0,-1,1,0,0,1,0,1,1,1.0,0,2,-0.3510277769540174,-0.3794875925999363,0
1,-0.4399164931309761,0,0,0.4735310562825394,1,0,2,1,0,1,1,1,1,2.0,0,1,1.1745018691984834,0.9243096042644984,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,1,1,0,0,1,0,0,0.08,1,0,-0.6484894399837535,-0.9746274236469988,0
1,2.273158691738958,0,0,0.0256070553622056,1,1,2,1,1,1,1,0,0,0.08,1,Credit card (automatic),0.6344178441444933,0.1910339778945289,1
0,-0.4399164931309761,0,0,-1.2774445836787656,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1774236690988095,-0.97643629225391,1
0,-0.4399164931309761,0,0,-0.4223169455581282,1,0,0,1,-1,-1,1,-1,-1,1.0,0,1,-1.4594463760648215,-0.8085424024099872,0
0,-0.4399164931309761,0,0,0.1070477828022663,0,-1,1,0,0,1,0,0,0,0.08,1,0,-1.0406735320229583,-0.4885932527192429,0
0,-0.4399164931309761,1,1,-0.1372743995179157,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.481049737066981,-0.7608279780593888,0
1,2.273158691738958,1,0,-0.2187151269579764,1,1,2,1,0,1,1,0,0,1.0,1,2,0.7025515211513048,-0.0278832422882447,0
1,-0.4399164931309761,0,1,0.880734693482843,1,0,1,1,1,1,1,0,0,1.0,1,2,-0.1250233849314247,0.4410769737401293,0
0,2.273158691738958,0,0,-1.2367242199587352,1,0,2,1,0,0,1,0,0,0.08,1,2,0.1957034361006372,-0.9445604979004129,1
1,-0.4399164931309761,0,0,1.002895784642934,1,1,2,1,0,0,1,1,0,1.0,1,2,0.7357874611546272,1.1717716534392617,0
1,-0.4399164931309761,0,0,1.2064976032430856,1,1,1,1,1,1,1,0,0,2.0,0,1,0.1541585110964841,0.8621683498051195,0
0,-0.4399164931309761,1,1,-0.7073594915983407,1,0,0,1,-1,-1,1,-1,-1,1.0,0,Credit card (automatic),-1.4760643460664828,-0.8591466046569928,0
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4760643460664828,-0.9927161097161116,1
0,-0.4399164931309761,1,0,1.5322605130033284,1,1,2,1,0,1,1,1,1,2.0,1,1,1.3140928172124378,2.1641125593161328,0
0,-0.4399164931309761,1,1,-0.4630373092781585,1,0,1,1,0,0,1,0,0,0.08,1,2,-0.6584602219847502,-0.5987136440082801,0
0,-0.4399164931309761,0,1,-0.3815965818380978,1,0,1,1,0,0,1,0,0,1.0,1,2,-0.5088984919697991,-0.5135203444974104,0
1,-0.4399164931309761,0,0,-1.0738427650786138,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.4677553610656522,-0.9559210751267456,0
1,-0.4399164931309761,1,1,-1.1552834925186746,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.502653098069141,-0.9770098359585404,0
0,-0.4399164931309761,0,0,-1.1960038562387048,1,0,2,1,0,1,1,1,1,0.08,1,Credit card (automatic),1.1379423351948288,-0.8805662560876127,1
0,-0.4399164931309761,0,0,-0.3815965818380978,1,1,2,1,0,0,1,1,1,0.08,1,2,0.9551446651765552,0.0256989753481879,0
1,-0.4399164931309761,0,0,-0.2594354906780068,0,-1,1,0,0,0,0,1,1,1.0,0,Credit card (automatic),-0.3393951979528547,-0.406091196745485,0
0,-0.4399164931309761,0,1,-0.9924020376385532,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4860351280674795,-0.9351852642670312,0
1,-0.4399164931309761,0,0,-0.2594354906780068,1,1,2,1,0,0,1,0,1,0.08,1,2,0.6377414381448259,-0.0128387497283242,1
1,-0.4399164931309761,0,0,-1.2367242199587352,1,1,2,1,1,0,1,0,0,0.08,1,2,0.4881797081298748,-0.9433251729981318,0
1,-0.4399164931309761,0,0,1.4100994218432374,1,1,2,1,1,1,1,1,1,2.0,0,Credit card (automatic),1.7096005032519754,2.412854052139687,1
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,2,1,0,0,1,1,1,2.0,1,1,0.96179185317722,1.8980103397408807,1
0,-0.4399164931309761,0,0,1.0843365120829946,1,1,1,1,1,1,1,0,1,1.0,0,Credit card (automatic),0.5014740841312035,1.1042037931591495,0
1,-0.4399164931309761,1,1,0.2699292376823877,1,1,2,1,0,1,1,1,1,1.0,0,2,1.1711782751981514,0.6848330482080502,0
1,-0.4399164931309761,0,1,-0.4630373092781585,1,0,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.5009913010689746,-0.8322121099126188,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,0,0,-1.4976677070686424,-0.9986721404949656,1
0,-0.4399164931309761,1,1,0.6364125111626608,1,0,0,1,-1,-1,1,-1,-1,2.0,0,1,-1.481049737066981,-0.5541537100331488,0
0,2.273158691738958,1,0,-0.055833672077855,0,-1,1,0,1,1,0,0,1,1.0,1,Credit card (automatic),-0.4773243489666429,-0.3102432199524428,0
0,-0.4399164931309761,1,1,1.2879383306831464,1,1,2,1,1,1,1,1,1,1.0,0,2,1.614878074242506,2.1792232299958183,0
1,-0.4399164931309761,1,1,0.5549717837226001,1,1,2,1,1,0,1,0,0,0.08,1,1,0.5064594751317021,0.6557808536311946,0
0,-0.4399164931309761,0,0,0.7992939660427822,1,1,1,1,0,1,1,1,1,2.0,1,1,0.5380336181348585,0.8606021343040133,0
0,-0.4399164931309761,1,1,1.4100994218432374,1,1,0,1,-1,-1,1,-1,-1,2.0,1,0,-1.3248408190513656,-0.2660582953226468,0
0,2.273158691738958,0,0,1.4100994218432374,1,1,1,1,1,0,1,0,0,0.08,0,2,-0.3277626189516918,0.6362803676737611,0
0,-0.4399164931309761,0,0,-1.1145631287986442,1,1,2,1,0,0,1,0,0,0.08,0,2,0.358559542116917,-0.8248663386186986,1
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,2,1,1,1,1,1,1,2.0,0,2,1.478610720228884,2.3931770911962134,0
0,-0.4399164931309761,0,0,-0.9516816739185228,1,0,2,1,0,0,1,1,0,0.08,1,1,0.4283550161238945,-0.6922895053560557,1
0,2.273158691738958,0,0,-0.2594354906780068,1,1,2,1,1,0,1,0,1,0.08,1,2,1.0049985751815391,0.0943698042910509,1
1,-0.4399164931309761,0,0,1.5729808767233588,1,1,2,1,1,1,1,1,1,1.0,1,1,1.7129240972523074,2.6587057670668344,0
0,-0.4399164931309761,0,0,-0.0151133083578247,1,0,0,1,-1,-1,1,-1,-1,0.08,0,1,-1.491020519067978,-0.7419672139263506,0
0,-0.4399164931309761,0,0,-1.2367242199587352,1,0,2,1,0,0,1,0,0,0.08,0,2,0.1857326540996401,-0.9459281790422236,0
0,-0.4399164931309761,1,0,1.5729808767233588,1,1,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.30157566104904,-0.1742913025817824,0
0,-0.4399164931309761,0,0,1.125056875803025,0,-1,1,0,0,1,0,0,1,1.0,1,2,-0.6750781919864114,0.2164463758843066,0
0,2.273158691738958,0,0,0.9214550572028734,1,1,2,1,0,1,1,1,1,1.0,1,2,1.17616366619865,1.3793503557689573,0
1,-0.4399164931309761,0,0,0.880734693482843,1,0,2,1,1,0,1,1,1,1.0,1,Credit card (automatic),1.3506523512160928,1.4824338069896443,1
1,-0.4399164931309761,0,0,-1.2367242199587352,1,0,2,1,0,1,1,1,1,0.08,1,2,1.0332491241843629,-0.9201407717071106,1
0,-0.4399164931309761,0,0,-1.0738427650786138,1,1,2,1,0,0,1,0,0,0.08,1,0,0.3020584441112687,-0.8303150038126875,0
0,-0.4399164931309761,1,1,0.6364125111626608,1,0,1,1,1,1,1,0,1,2.0,1,Credit card (automatic),0.1774236690988095,0.4213779534234004,0
1,-0.4399164931309761,1,1,1.247217966963116,1,1,0,1,-1,-1,1,-1,-1,2.0,0,0,-1.3132082400502028,-0.3133535915813999,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,1,2,1,1,0,1,0,0,0.08,1,2,0.4782089261288781,-0.9724435456947522,1
1,-0.4399164931309761,0,1,-0.8295205827584317,1,0,0,1,-1,-1,1,-1,-1,0.08,0,Credit card (automatic),-1.4527991880641573,-0.9033315292867888,0
1,2.273158691738958,1,0,0.880734693482843,0,-1,1,0,0,0,0,0,0,0.08,1,1,-1.3231790220511994,-0.4052529405617944,0
0,-0.4399164931309761,1,1,-0.0965540357978854,1,0,1,1,0,1,1,1,0,1.0,1,2,-0.0086975949197961,-0.1315402372135624,0
0,-0.4399164931309761,1,0,-0.0965540357978854,1,0,0,1,-1,-1,1,-1,-1,0.08,0,1,-1.4993295040688086,-0.7180107345714039,1
0,-0.4399164931309761,0,0,-1.1552834925186746,1,0,2,1,0,0,1,1,0,0.08,1,2,0.4732235351283796,-0.8736175535122829,1
0,-0.4399164931309761,0,0,0.3106496014024181,1,1,2,1,0,1,1,1,1,1.0,1,Credit card (automatic),1.3689321182179202,0.9052723651454196,0
0,-0.4399164931309761,1,1,-0.9516816739185228,1,0,2,1,0,0,1,0,0,0.08,1,2,0.3685303241179136,-0.7216946499049913,0
0,-0.4399164931309761,1,1,-0.62591876415828,1,0,2,1,0,0,1,1,0,0.08,0,2,0.9003053641710731,-0.3127359291302595,1
0,-0.4399164931309761,0,0,1.2064976032430856,0,-1,1,0,1,1,0,0,1,2.0,1,Credit card (automatic),-0.7033287409892356,0.2053284517637787,0
1,-0.4399164931309761,0,0,-0.1779947632379461,1,0,2,1,1,0,1,1,0,1.0,1,1,0.8803638001690798,0.0883917141389418,0
0,-0.4399164931309761,0,0,1.5322605130033284,1,1,1,1,1,1,1,1,1,2.0,0,Credit card (automatic),0.830509890164096,1.8017652942292484,0
0,-0.4399164931309761,0,0,0.5549717837226001,1,0,2,1,1,1,1,1,1,2.0,1,1,1.3174164112127704,1.1563080327874955,0
0,-0.4399164931309761,1,0,-0.3815965818380978,1,1,2,1,0,1,1,0,1,0.08,0,0,0.8438042661654253,-0.1051572268005639,0
1,-0.4399164931309761,1,1,0.5956921474426305,0,-1,1,0,0,1,0,0,0,1.0,0,2,-0.8130073430001998,-0.2155202711954063,0
1,-0.4399164931309761,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2.0,1,1,1.3456669602155942,2.157340331726843,0
0,2.273158691738958,0,0,1.125056875803025,1,1,2,1,0,1,1,1,1,1.0,1,2,1.3705939152180862,1.8345014041396912,1
0,-0.4399164931309761,0,1,1.4100994218432374,1,1,2,1,1,0,1,1,1,2.0,1,2,1.304122035211441,2.098177092656892,0
0,-0.4399164931309761,0,0,-0.748079855318371,1,0,1,1,0,0,1,1,1,0.08,1,2,0.1624674960973147,-0.6008534032140166,0
1,-0.4399164931309761,1,1,1.002895784642934,1,1,2,1,0,0,1,0,0,0.08,1,2,0.3170146171127639,0.7654821168283866,0
0,-0.4399164931309761,1,1,0.9214550572028734,1,1,2,1,0,0,1,1,1,1.0,0,0,1.2010906212011416,1.3964904887881044,0
1,-0.4399164931309761,0,0,-1.2774445836787656,1,0,0,1,-1,-1,1,-1,-1,0.08,1,0,-1.479387940066815,-0.9984294873891604,0
1,-0.4399164931309761,0,1,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,0,-0.4939423189683041,-0.9853482790489362,1
1,-0.4399164931309761,0,0,-0.3815965818380978,1,1,2,1,0,1,1,1,0,0.08,1,Credit card (automatic),1.068146861187852,-0.0872891344640014,0
0,-0.4399164931309761,0,0,-0.7888002190384014,1,1,2,1,0,0,1,1,1,0.08,1,2,1.182810854199314,-0.4078559466058862,1
1,-0.4399164931309761,1,0,0.5956921474426305,1,1,2,1,1,1,1,1,1,0.08,1,2,1.307445629211773,1.2582002778524122,0
1,-0.4399164931309761,0,0,0.2292088739623573,1,0,0,1,-1,-1,1,-1,-1,1.0,0,0,-1.4843733310673135,-0.6852525652877058,0
0,2.273158691738958,1,0,0.2292088739623573,1,1,2,1,0,0,1,0,0,0.08,1,1,0.3386179781149237,0.2587783131606813,1
0,2.273158691738958,0,0,-1.2367242199587352,1,1,1,1,1,0,1,0,0,0.08,1,Credit card (automatic),-0.2729233179462098,-0.95519311580933,0
1,2.273158691738958,1,1,-1.2774445836787656,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.5155456799704636,-0.9856350509012516,1
1,-0.4399164931309761,1,0,-0.7073594915983407,1,0,2,1,0,0,1,0,0,0.08,1,1,0.1275697590938257,-0.5182631097472387,0
0,-0.4399164931309761,0,0,-0.2594354906780068,1,0,2,1,0,0,1,0,0,0.08,1,Credit card (automatic),0.142525932095321,-0.2063215125480648,0
0,-0.4399164931309761,1,1,0.1070477828022663,1,0,0,1,-1,-1,1,-1,-1,2.0,0,Credit card (automatic),-1.4976677070686424,-0.6851202090481756,0
1,-0.4399164931309761,0,1,-1.1960038562387048,1,0,0,1,-1,-1,1,-1,-1,0.08,1,0,-1.4860351280674795,-0.9740759393156234,0
1,-0.4399164931309761,1,1,0.7178532386027215,1,1,2,1,1,0,1,1,1,0.08,0,2,1.2941512532104444,1.2299201613394826,1
1,-0.4399164931309761,1,0,0.3920903288424788,1,1,2,1,0,1,1,0,1,0.08,1,2,0.9850570111795456,0.7638276638342605,0
1,-0.4399164931309761,1,0,-0.9109613101984924,1,0,1,1,0,0,1,0,0,0.08,1,Credit card (automatic),-0.3261008219515255,-0.7563940440351308,0
